Age,YearsOfWorking,Gender,Residence,RecentJob.Position,RecentJob.Firm,RecentJob.StartDate,RecentJob.EndDate,Position,Industry,HistoryJob1.Position,HistoryJob1.Firm,HistoryJob1.StartDate,HistoryJob1.EndDate,HistoryJob2.Position,HistoryJob2.Firm,HistoryJob2.StartDate,HistoryJob2.EndDate,EducationBackground,Major,University,ExpectedSalary.LowerLimit,ExpectedSalary.UpperLimit,RecentJob.Months,HistoryJob1.Months,HistoryJob2.Months
30,8,男,上海-徐汇区,技术总监/经理  ,  佳太信息科技有限公司  ,7/1/2015,,技术总监/经理,互联网/电子商务,（海外）高级软件工程师  ,  intergen   ,1/1/2012,6/1/2015,（海外）软件工程师  ,  ntbs   ,1/1/2009,1/1/2012,本科,计算机科学与技术,奥克兰大学,20000,24999,,41,36
34,11,男,上海-浦东新区,IT Specialist  ,  Emerson Process Management  ,6/1/2012,,专业顾问,计算机服务(系统、数据服务、维修),商业数据分析师  ,  固安捷中国工业用品有限公司   ,6/1/2011,6/1/2012,Business Application Developer  ,  Virtuos   ,9/1/2007,5/1/2011,本科,信息管理和信息系统,山西财经大学,15000,19999,,12,44
30,9,男,上海-宝山区,cocos前端开发  ,  上海游奇网络有限公司  ,4/1/2014,,多媒体/游戏开发工程师,网络游戏,多媒体/游戏开发工程师  ,  上海凯英网络   ,5/1/2013,4/1/2014,客户端主程  ,  上海世游网络有限公司   ,6/1/2011,4/1/2013,本科,管理科学,Shanghai University,15000,19999,,11,22
34,13,男,上海-嘉定区,产品经理/主管  ,  Lombardrisk  ,1/1/2012,,需求工程师,专业服务(咨询、人力资源、财会),Principal QA Leader  ,  LombardRisk   ,1/1/2011,1/1/2012,Test Team Leader  ,  上海微创软件有限公司   ,8/1/2006,12/1/2010,本科,计算机信息管理,湖北汽车工业学院,,,,12,52
37,15,男,上海-浦东新区,测试经理  ,  上海碧点软件科技有限公司  ,12/1/2015,,软件测试,计算机软件,测试经理  ,  上海维音数码有限公司   ,12/1/2013,11/1/2015,高级自动化测试工程师  ,  高知特信息技术有限公司   ,4/1/2006,10/1/2013,本科,计算机科学与技术,上海理工大学,25000,29999,,23,90
36,15,男,上海-徐汇区,DBA manager  ,  Activ.network  ,7/1/2014,,数据库工程师/管理员,互联网/电子商务,高级DBA  ,  Activ.network   ,7/1/2013,,DBA(数据库管理员)  ,  英孚教育   ,3/1/2010,7/1/2013,本科,计算机科学与技术,上海大学,40000,49999,,,40
36,15,男,上海,信息技术经理/主管  ,  太平洋保险集团总公司  ,10/1/2011,,项目主管,保险,软件工程师  ,  中国银行软件中心   ,5/1/2008,9/1/2011,软件工程师  ,  上海人雨而软件公司   ,7/1/2002,4/1/2004,硕士,计算机应用,东华大学,30000,39999,,40,21
33,17,男,上海-杨浦区,运维经理  ,  上汽通用金融有限公司  ,11/1/2014,,信息技术经理/主管,金融/投资/证券,技术支持/维护经理  ,  凯捷咨询有限公司   ,5/1/2011,11/1/2014,技术支持/维护工程师  ,  上海市普陀区居民经济状况核对中心   ,9/1/2010,5/1/2011,本科,计算机科学与技术,上海水产大学托普学院,15000,19999,,42,8
33,12,男,上海,IT经理  ,  上海科瑞物业发展管理有限公司  ,9/1/2014,,信息技术经理/主管,物业管理/商业中心,IT项目经理  ,  新元素餐饮   ,10/1/2012,8/1/2014,（海外）IT高级经理  ,  高力国际物业服务有限公司   ,4/1/2009,10/1/2012,本科,计算机科学与技术,上海市海洋大学,15000,19999,,22,42
39,16,男,上海,项目经理  ,  上海三吉电子工程有限公司  ,11/1/2015,6/1/2016,项目经理,计算机服务(系统、数据服务、维修),项目经理  ,  上海创图网络科技发展有限公司   ,9/1/2014,11/1/2015,项目经理  ,  上海电科智能系统股份有限公司   ,1/1/2010,5/1/2014,硕士,材料成型及控制工程,兰州铁道学院（现兰州交通大学）,15000,19999,7,14,52
32,12,男,上海,系统工程师  ,  花旗金融信息服务有限公司  ,6/1/2013,,系统工程师,银行,（海外）高级软件工程师  ,  巴克莱信息技术（上海）有限公司   ,4/1/2011,5/1/2013,高级软件工程师  ,  花期软件技术服务（上海）有限公司   ,7/1/2008,4/1/2011,硕士,金融学,复旦大学,25000,29999,,25,33
36,12,男,上海,项目经理  ,  上海天奕无线信息科技有限公司  ,10/1/2014,,项目经理,计算机服务(系统、数据服务、维修),系统架构设计师  ,  苏州美臣健康科技有限公司   ,7/1/2012,10/1/2014,技术负责人  ,  上海成也软件科技有限公司   ,3/1/2011,4/1/2012,硕士,计算机科学与技术,北京邮电大学,25000,29999,,27,13
33,12,男,上海-松江区,Sr. Software Engineer/Tech Lead  ,  欧特克(中国)软件研发有限公司  ,8/1/2005,,其他,计算机软件,,,,,,,,,本科,计算机科学与技术,西安电子科技大学,50000,69999,,,
39,17,男,上海-闸北区,"IT BRM, Enterprise and Emerging IT  ",  Ford Motor Company  ,4/1/2016,,信息技术经理/主管,汽车及零配件,"IT BRM, AP Dealer & Service Portfolio  ",  Ford Motor Company   ,1/1/2015,,DMS IT Project Manager  ,  Ford Motor Company   ,5/1/2012,12/1/2014,硕士,计算机应用,南京航空航天大学,30000,39999,,,31
39,18,男,上海-闵行区,信息系统发展组组长  ,  立邦投资有限公司  ,9/1/2006,,信息技术经理/主管,石油/化工/矿产/地质,项目经理  ,  中国软件开发与技术服务股份有限公司   ,7/1/2002,9/1/2006,高级软件工程师  ,  新世界数码科技(上海)有限公司   ,2/1/1999,7/1/2002,MBA,工商管理,同济大学,20000,24999,,50,41
36,15,男,上海-闸北区,部门经理  ,  上海金仕达卫宁软件股份有限公司  ,1/1/2016,,产品经理/主管,计算机软件,部门经理  ,  上海金仕达卫宁软件股份有限公司   ,1/1/2015,12/1/2015,部门主管  ,  上海金仕达卫宁软件股份有限公司   ,6/1/2013,12/1/2014,本科,管理科学与工程类,江苏东南大学医学院,,,,11,18
34,13,男,上海-浦东新区,部门经理  ,  上海奥深商务咨询有限公司  ,6/1/2014,,总监/部门经理,互联网/电子商务,总监/部门经理  ,  帕诗媞信息科技（上海）有限公司   ,5/1/2011,6/1/2014,高级软件工程师  ,  上海迪爱斯通讯设备有限公司   ,11/1/2009,5/1/2011,硕士,计算机科学与技术,韩国光云大学,30000,39999,,37,18
35,14,男,上海,技术总监CTO  ,  上海灵利信息技术有限公司  ,10/1/2014,,首席技术执行官CTO/首席信息官CIO,计算机软件,技术经理  ,  上海永酷信息技术有限公司   ,3/1/2013,10/1/2014,网店/淘宝店长  ,  电子商务自主创业   ,3/1/2011,3/1/2013,本科,计算机科学与技术,长春理工大学,30000,39999,,19,24
37,15,男,上海-闸北区,首席技术执行官CTO/首席信息官CIO  ,  个人工作室  ,9/1/2016,,首席技术执行官CTO/首席信息官CIO,计算机软件,IT Manager  ,  Simsci Trader   ,3/1/2015,9/1/2016,技术部经理  ,  彬皮信息技术有限公司   ,1/1/2014,3/1/2015,本科,计算机科学与技术,上海大学,20000,24999,,18,14
23,0,男,上海,,,,,,,,,,,,,,,本科,计算机科学,南安普顿大学,1500以下 ,,,,
27,5,男,上海-虹口区,,,,,网络信息安全工程师,通信/电信/网络设备,,,,,,,,,本科,计算机工程,Pontifical Catholic University of Peru PUCP (Lima),10000,14999,,,
27,5,男,上海-普陀区,BI-业务流程分析  ,  上海药明康德新药开发有限公司  ,10/1/2014,,系统分析员,制药/生物工程,商务分析  ,  微软   ,3/1/2012,10/1/2014,,,,,本科,计算机科学与技术,University of Canberra,15000,19999,,31,
31,7,男,上海,项目经理  ,  ITC  ,5/1/2016,11/1/2016,项目经理,互联网/电子商务,Project Support  ,  ABRSM   ,11/1/2012,4/1/2016,客服专员/助理  ,  ABRSM   ,9/1/2010,9/1/2012,本科,音乐，作曲,University of Greenwich,15000,19999,6,41,24
34,12,男,上海-松江区,Senior Solution Consultant  ,  ACI Worldwide  ,3/1/2014,,销售代表,银行,Open System and Architecture Manager  ,  第一资讯（First Data）   ,4/1/2007,3/1/2014,软件工程师  ,  Infosys   ,9/1/2005,3/1/2007,硕士,电子信息科学类,中国科学技术大学,70000,99999,,83,18
34,11,男,上海-普陀区,数据库工程师/管理员  ,  Cognizant  ,5/1/2016,,数据库工程师/管理员,计算机软件,数据库工程师/管理员  ,  恒生电子股份有限公司   ,12/1/2015,5/1/2016,Senior DBA and DBA team leader  ,  GBI   ,6/1/2015,12/1/2015,本科,电子信息科学与技术,东华大学,30000,39999,,5,6
44,23,男,上海,解决方案架构师  ,  华为科技有限公司  ,12/1/2015,,其他,计算机软件,技术总监  ,  赛科云港（上海）(www.saicocch.com http://www.saiway.com.cn )   ,2/1/2012,12/1/2015,项目技术主管  ,  运软网络(上海)科技有限责任公司 (http://www.tnsoft.com.cn/)   ,6/1/2007,2/1/2012,硕士,计算机科学,东北电力大学,50000,69999,,46,56
39,17,男,上海-浦东新区,Manager Software Development Eng.  ,  AMD  ,4/1/2016,,总监/部门经理,电子技术/半导体/集成电路,软件开发经理  ,  Qualcomm   ,8/1/2015,4/1/2016,软件经理  ,  CSR   ,5/1/2006,8/1/2015,硕士,软件工程,复旦大学,1500以下 ,,,8,111
40,18,男,上海-虹口区,质量风险管理经理兼法律顾问  ,  德勤管理咨询有限公司  ,2/1/2012,,其他,专业服务(咨询、人力资源、财会),质量风险管理  ,  IBM全球服务中国有限公司   ,6/1/2008,2/1/2012,项目经理  ,  IBM全球服务中国有限公司   ,1/1/2004,5/1/2008,硕士,信息管理和信息系统,复旦大学,50000,69999,,44,52
32,9,男,上海-闵行区,系统架构设计师(Team Leader)  ,  中软国际科技服务有限公司  ,4/1/2014,,系统架构设计师,计算机软件,高级软件工程师（Technical Leader）  ,  博彦科技股份有限公司   ,3/1/2012,3/1/2014,软件开发测试工程师  ,  上海微创软件有限公司   ,3/1/2011,3/1/2012,本科,计算机科学与技术,绍兴文理学院,30000,39999,,24,12
37,15,女,上海,软件测试经理  ,  宝信软件  ,1/1/2013,,质量管理/测试经理(QA/QC经理),计算机软件,测试经理  ,  上海新虹伟信息技术有限公司   ,2/1/2011,12/1/2012,Test Senior Specialist  ,  杭州东芝信息机器有限公司   ,8/1/2008,1/1/2011,本科,计算机科学与技术,北京大学,25000,29999,,22,29
38,13,男,上海,（海外）Team Leader  ,  DNV Software  ,5/1/2009,,信息技术经理/主管,计算机软件,技术总监/经理  ,  美国路胜佰网络有限公司   ,11/1/2006,5/1/2009,项目经理  ,  上海森奥传播有限公司   ,3/1/2006,11/1/2006,硕士,计算机科学与技术,复旦大学,,,,30,8
33,12,女,上海,项目经理  ,  IBM  ,2/1/2008,,项目经理,计算机软件,软件工程师  ,  纬创软件大连有限公司   ,12/1/2005,12/1/2007,,,,,本科,计算机科学与技术,辽宁师范大学,15000,19999,,24,
37,15,男,上海-浦东新区,Lead Software Engineer  ,  泰科安全设备  ,6/1/2008,,其他,外包服务,ASP.net  ,  盛大网络   ,4/1/2005,4/1/2007,,,,,本科,计算机应用,兰州理工大学（原甘肃工业大学）,25000,29999,,24,
41,19,男,上海-浦东新区,信息技术经理/主管  ,  艾宾信息技术开发（上海）有限公司  ,1/1/2008,,技术总监/经理,计算机软件,高级软件工程师  ,  中国石化上海分公司   ,9/1/1998,9/1/2005,,,,,硕士,计算机网络,上海理工大学,,,,84,
37,12,男,上海-普陀区,架构师/项目经理  ,  上海飞未信息技术有限公司  ,2/1/2013,,系统架构设计师,计算机软件,高级软件工程师  ,  Autodesk   ,1/1/2008,1/1/2013,软件工程师  ,  汉略（上海）信息技术有限公司   ,5/1/2005,12/1/2007,硕士,冶金工程,北京科技大学,25000,29999,,60,31
37,16,男,上海-普陀区,项目总监  ,  上海博科资讯股份有限公司  ,7/1/2008,,项目总监,计算机软件,高级软件工程师  ,  坚力软件科技有限公司（上海）   ,12/1/2007,7/1/2008,项目经理  ,  上海瑞控信息技术有限公司   ,5/1/2004,12/1/2007,本科,英语,上海外国语大学,25000,29999,,7,43
24,3,男,上海-普陀区,前台接待/总机/接待生  ,  桔子酒店  ,9/1/2016,,前台接待/总机/接待生,网络游戏,软件UI设计师/工程师   ,  上海风线数码有限公司   ,11/1/2014,1/1/2015,电话销售  ,  盐城恒泰贵金属   ,9/1/2014,1/1/2015,本科,计算机科学与技术类,盐城师范学院,6000,7999,,2,4
31,3,男,上海-虹口区,其他  ,  上海游人网络科技  ,9/1/2014,9/1/2016,其他,网络游戏,,,,,,,,,硕士,经济学,湖南科技大学,10000,14999,24,,
44,21,男,上海,高级经理  ,  埃森哲（中国）有限公司  ,1/1/2007,,技术总监/经理,专业服务(咨询、人力资源、财会),项目主管  ,  HP   ,3/1/2005,11/1/2006,项目经理  ,  亿阳集团   ,1/1/2003,3/1/2005,本科,电子信息科学类,同济大学,50000,69999,,20,26
38,14,男,上海,技术与创新总监  ,  上海游龙商务咨询有限公司  ,4/1/2015,10/1/2016,技术总监/经理,广告,项目总监  ,  上海意鹰信息技术有限公司   ,8/1/2014,3/1/2015,项目经理  ,  埃森哲（中国）有限公司   ,10/1/2013,7/1/2014,硕士,计算机应用,上海大学,50000,69999,18,7,9
37,14,男,上海-长宁区,Engineering Manager  ,  博朗软件开发（上海）有限公司  ,5/1/2015,,项目经理,计算机软件,高级软件工程师  ,  博朗软件开发（上海）有限公司   ,6/1/2012,5/1/2015,高级软件工程师  ,  沃尔玛华东有限公司   ,12/1/2010,6/1/2012,硕士,工商管理,华东师范大学,20000,24999,,35,18
40,17,男,上海,总监/部门经理  ,  中国电信医疗行业信息化应用（上海）基地  ,3/1/2014,,总监/部门经理,通信/电信/网络设备,营销副总  ,  上海鹏略信息科技有限公司   ,10/1/2011,3/1/2014,项目总监  ,  上海军惠信息技术有限公司   ,11/1/2009,9/1/2011,硕士,电子信息科学类,北京邮电大学,20000,24999,,29,22
38,19,男,上海-卢湾区,信息经理  ,  上海金山万达商业管理有限公司  ,11/1/2014,7/1/2015,信息技术经理/主管,物业管理/商业中心,信息技术经理  ,  上海万达商业管理有限公司   ,6/1/2011,10/1/2014,项目经理  ,  上海时运高新科技有限公司   ,9/1/2008,6/1/2011,本科,电子信息工程,上海交通大学,,,8,40,33
38,14,女,上海-徐汇区,首席技术执行官CTO/首席信息官CIO  ,  报喜鸟集团宝鸟服饰有限公司  ,3/1/2015,,首席技术执行官CTO/首席信息官CIO,服装/纺织/皮革,IT 总监  ,  上海南方寝饰用品有限公司   ,4/1/2011,3/1/2015,IT经理  ,  上海会成物流有限公司   ,1/1/2008,3/1/2011,本科,计算机科学与技术,西安交通大学,50000,69999,,47,38
33,11,男,上海-浦东新区,Project Lead  ,  罗氏制药  ,8/1/2012,,信息技术经理/主管,制药/生物工程,Team Lead  ,"  Infosys Technologies (China) Co., Ltd.   ",8/1/2009,8/1/2012,（海外）互联网软件开发工程师  ,  Global Interactive Marketing Online Ltd   ,1/1/2009,5/1/2009,硕士,计算机科学与技术,University of Stirling（英国斯特林大学）,6000,7999,,36,4
29,5,男,上海-普陀区,兼职  ,  上海纬飞商务信息咨询有限公司  ,7/1/2012,8/1/2015,兼职,学术/科研,实习生  ,  上海磁浮交通工程技术研究中心   ,7/1/2012,5/1/2015,,,,,博士,交通工程,同济大学,10000,14999,37,34,
32,10,男,上海-浦东新区,嵌入式软件开发(Linux/单片机/PLC/DSP…)  ,  芯旸光电科技（上海）有限公司  ,10/1/2012,,嵌入式软件开发(Linux/单片机/PLC/DSP…),电子技术/半导体/集成电路,软件工程师  ,  华为技术有限公司   ,10/1/2011,10/1/2012,软件工程师  ,  英业达科技有限公司   ,5/1/2010,10/1/2011,硕士,电子科学与技术,Cleveland State Univeristy,,,,12,17
34,13,女,上海-宝山区,首席顾问  ,  甲骨文金融服务软件(上海)有限公司  ,1/1/2014,,专业顾问,银行,项目组长  ,  印孚瑟斯技术(中国)有限公司   ,6/1/2008,1/1/2014,培训讲师  ,  上海威迅教育科技有限公司   ,3/1/2006,5/1/2008,硕士,项目管理,上海交通大学,30000,39999,,67,26
37,16,男,上海-普陀区,网站营运经理/主管  ,  东方钢铁电子商务有限公司  ,5/1/2004,,项目经理,互联网/电子商务,,,,,,,,,硕士,计算机科学与技术,复旦大学,25000,29999,,,
34,9,男,上海-闵行区,Team Leader  ,  上海微创软件股份有限公司  ,7/1/2012,,其他,计算机软件,高级软件工程师  ,  博彦科技（上海）有限公司   ,10/1/2010,6/1/2012,软件工程师  ,  上海美声企业有限公司   ,7/1/2008,10/1/2010,硕士,计算机科学与技术,东北大学,,,,20,27
28,3,女,上海-长宁区,售前技术支持工程师  ,  微软全球技术支持中心  ,11/1/2015,,售前/售后技术支持工程师,计算机软件,售后技术支持工程师  ,  易安信公司（emc）   ,5/1/2014,10/1/2015,实习生  ,  富士施乐   ,5/1/2010,6/1/2010,硕士,电子信息工程,阿德莱德大学,20000,24999,,17,1
36,11,男,上海,客服经理  ,  emc-易安信信息技术研发（上海）有限公司  ,5/1/2014,,客服经理,计算机服务(系统、数据服务、维修),技术支持经理  ,  EMC   ,5/1/2010,5/1/2014,客服经理  ,  亚美亚 Avaya Inc   ,6/1/2008,5/1/2010,硕士,计算机信息管理,阿伯丁大学,40000,49999,,48,23
34,9,男,上海,客户端与服务器端的系统架构设计师  ,  上海魅魔网络科技有限公司  ,5/1/2014,9/1/2016,手机应用开发工程师,网络游戏,游戏服务器系统架构设计师  ,  上海鑫游网络科技有限公司   ,4/1/2011,5/1/2014,高级程序员  ,  禹容网络   ,7/1/2010,,硕士,计算机网络,伦敦大学学院(UCL),30000,39999,28,37,
30,5,男,上海,导航数据分析师  ,  TeleNav  ,1/1/2014,,其他,计算机软件,GIS工程师  ,  银江股份有限公司   ,7/1/2013,12/1/2013,（海外）科研人员  ,  University of New South Wales   ,8/1/2012,5/1/2013,硕士,地理信息系统,University of New South Wales,10000,14999,,5,9
27,5,男,上海-闸北区,技术研发工程师  ,  上海微电子装备有限公司  ,6/1/2016,9/1/2016,技术研发工程师,机械/设备/重工,学生实践  ,  于英国 朴茨茅斯 参加了国际智能机器人技术和应用会议并作口头报告 (ICIRA 2015)   ,8/1/2015,9/1/2015,结构设计工程师  ,  武汉欧凯力起重机械有限公司   ,9/1/2012,6/1/2014,硕士,机械工程及自动化,上海大学,8000,9999,3,1,21
23,1,男,上海-闸北区,机电工程师  ,  上海宝信软件股份有限公司  ,4/1/2016,,汽车电子工程师,仪器仪表/工业自动化,学生实践  ,  校外3D打印创客实践活动   ,11/1/2015,1/1/2016,,,,,硕士,机械电子工程/机电一体化,上海大学,8000,9999,,2,
